pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
11,SELL,2024.01.16 19:00:04,2030.87,0.15,2030.87,2010.87,2024.01.16 20:00:00,0.08,2025.4,43.76,2024.01.17 04:00:01,2030.87,0.06999999999999999,SL,-0.0,539.95,43.76,9971.78
12,SELL,2024.01.17 05:00:21,2023.5,0.15,2023.5,2003.5,2024.01.17 09:00:00,0.08,2019.33,33.36,2024.01.17 09:00:12,2023.5,0.06999999999999999,SL,-0.0,239.85,33.36,10005.14
13,SELL,2024.01.17 11:00:05,2019.09,0.15,2022.41,1999.41,,0.0,0.0,0.0,2024.01.17 11:00:10,2022.56,0.15,SL,-52.05,0.08,-52.05,9953.09
14,SELL,2024.01.17 16:00:04,2017.63,0.15,2017.63,1997.63,2024.01.17 17:00:00,0.08,2012.25,43.04,2024.01.18 18:00:10,2017.77,0.06999999999999999,SL,-0.98,1560.1,42.06,9995.15
15,SELL,2024.01.25 15:00:00,2011.24,0.12,2014.24,1991.24,,0.0,0.0,0.0,2024.01.25 15:00:03,2014.25,0.12,SL,-36.12,0.05,-36.12,9959.03
16,BUY,2024.01.30 09:00:16,2038.36,0.12,2034.62,2057.62,,0.0,0.0,0.0,2024.01.30 13:00:10,2034.49,0.12,SL,-46.44,239.9,-46.44,9912.59
17,BUY,2024.01.30 16:00:03,2040.45,0.12,2040.45,2060.45,2024.01.30 17:00:00,0.06,2046.73,37.68,2024.01.30 17:00:04,2040.44,0.06,SL,-0.06,60.02,37.62,9950.21
18,BUY,2024.01.31 16:00:05,2048.65,0.12,2048.65,2068.65,2024.01.31 18:00:00,0.06,2052.33,22.08,2024.01.31 18:00:08,2048.65,0.06,SL,0.0,120.05,22.08,9972.29
19,BUY,2024.01.31 19:00:00,2050.04,0.12,2047.04,2070.04,,0.0,0.0,0.0,2024.01.31 20:00:12,2047.04,0.12,SL,-36.0,60.2,-36.0,9936.29
20,BUY,2024.02.01 18:00:03,2055.99,0.12,2055.99,2075.99,2024.02.01 19:00:00,0.06,2059.39,20.4,2024.02.01 19:00:05,2055.99,0.06,SL,0.0,60.03,20.4,9956.69
21,BUY,2024.02.01 20:00:06,2056.58,0.12,2052.99,2075.99,,0.0,0.0,0.0,2024.02.02 03:00:21,2052.94,0.12,SL,-43.68,420.25,-43.68,9913.01
